conceptUri,preferredLabel,altLabels
http://data.europa.eu/esco/occupation/9905cc76-d48b-49b1-94ab-17becb30be1a,enseignant-chercheur en sciences des aliments/enseignante-chercheuse en sciences des aliments,enseignant-chercheur en sciences des aliments|enseignante-chercheuse en sciences des aliments
http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,configurateur de systèmes/configuratrice de systèmes,configuratrice systèmes|configuratrice système|configuratrice de systèmes|configurateur systèmes|configurateur de système informatique|configurateur système|configuratrice de système informatique|configurateur de systèmes
http://data.europa.eu/esco/occupation/9a20c93e-a345-4a46-a406-9ffbf11daeef,responsable service gestion des déchets,responsable service gestion des déchets
http://data.europa.eu/esco/occupation/98588703-5f5c-41c6-a240-3411b6518b83,spécialiste en import-export de produits pharmaceutiques,
http://data.europa.eu/esco/occupation/9a903a4a-282d-4724-a7de-1918b41d2965,contrôleur qualité des assemblages en véhicules automobiles/contrôleuse qualité des assemblages en véhicules automobiles,contrôleur qualité des assemblages en véhicules automobiles|contrôleuse qualité des assemblages en véhicules automobiles
http://data.europa.eu/esco/occupation/983c2816-a339-4817-97f4-151a9ff3e64d,responsable du service des dossiers médicaux,
http://data.europa.eu/esco/occupation/98b261ec-def2-4871-b062-56cdd290c844,assistant de service social de la défense/ assistante de service social de la défense,assistant de service social de la défense|assistante de service social de la défense
http://data.europa.eu/esco/occupation/9a6d8a84-a8a9-4c9b-9ead-59a710e93759,professeur de vente et marketing de la voie professionnelle/professeure de vente et marketing de la voie professionnelle,professeur de vente et marketing (voie professionnelle)/professeure de vente et marketing (voie professionnelle)|professeur de vente et marketing (voie professionnelle)|professeure de vente et marketing (voie professionnelle)|professeure de vente et marketing de la voie professionnelle|professeur de vente et marketing de la voie professionnelle
http://data.europa.eu/esco/occupation/994fe880-dc26-4f0f-a3cd-500709b6a665,ingénieur mécanique de précision/ingénieure mécanique de précision,ingénieur en mécanique de précision|ingénieure en mécanique de précision|ingénieur en mécanique de précision/ingénieure en mécanique de précision|ingénieure mécanique de précision|ingénieur mécanique de précision
http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,gérant de librairie papeterie/gérante de librairie papeterie,gérante de librairie papeterie|responsable de librairie papeterie|gérant de librairie papeterie
http://data.europa.eu/esco/occupation/9967986b-570d-4db1-a179-aad7d1623ea8,responsable d’exploitation aéroportuaire,directrice d'aérodrome|directrice d'exploitation aéroportuaire|directeur d'exploitation aéroportuaire|responsable des opérations d'exploitation aéroportuaire|directeur d'aérodrome
http://data.europa.eu/esco/occupation/98f17395-0f8c-4f51-9072-cb8f66fd6044,chargé de mission en agriculture/chargée de mission en agriculture,chargée de mission en agriculture|chargé de mission en agriculture
http://data.europa.eu/esco/occupation/98ad0008-13d9-4e9b-94bf-4f4a5faae764,responsable de l'organisation des circulations ferroviaires,
http://data.europa.eu/esco/occupation/99d97310-29ea-443e-96a1-892c8d86ce54,"spécialiste en import-export de meubles, de tapis et d’appareils d’éclairage",
http://data.europa.eu/esco/occupation/9ae8251e-cb8e-4324-9d77-d967d43e6b46,opérateur de purification des graisses/opératrice de purification des graisses,préposé à la purification des graisses|employé à la purification des graisses|préposée à la purification des graisses|purificateur de graisses|opérateur de purification des graisses|employée à la purification des graisses|purificatrice de graisses|opératrice de purification des graisses
http://data.europa.eu/esco/occupation/9af5fd79-d76e-4343-bc13-ff2d172aec62,mannequin,mannequine|mannequin mode|mannequin publicité|mannequin vedette|mannequin grandes tailles|mannequin photo
http://data.europa.eu/esco/occupation/9ab02537-920a-4549-9711-fd999fd40c28,technicien de maintenance de distributeurs automatiques/technicienne de maintenance de distributeurs automatiques,technicien de maintenance de distributeurs automatiques|agent de maintenance de distributeurs automatiques/agente de maintenance de distributeurs automatiques|technicienne de maintenance de distributeurs automatiques|agent de maintenance de distributeurs automatiques|agente de maintenance de distributeurs automatiques
http://data.europa.eu/esco/occupation/9aeefea6-11c3-4479-b703-902ee84787d7,opérateur de transformation de produits laitiers/opératrice de transformation de produits laitiers,technicien de transformation de produits laitiers|technicienne de transformation des produits laitiers|technicienne de transformation de produits laitiers|opératrice de transformation de produits laitiers|opérateur de transformation des produits laitiers|technicien de transformation des produits laitiers|opératrice de transformation des produits laitiers|opérateur de transformation de produits laitiers
http://data.europa.eu/esco/occupation/9ac10bde-93a0-4570-afc2-e2b6cf46d8d2,technicien lumière/technicienne lumière,technicien lumière|technicienne lumière
http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,classeur-archiviste/classeuse-archiviste,classeuse-archiviste|classeur-archiviste
http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389,technicien électricien de la recherche scientifique/technicienne électricienne de la recherche scientifique,technicien électricien de la recherche scientifique|technicienne électricienne de la recherche scientifique
http://data.europa.eu/esco/occupation/9a99a5fe-875d-49b2-9b53-cc1b73be1659,agent commercial en gare/agente commerciale en gare,agente commerciale en gare|agent commercial en gare
http://data.europa.eu/esco/occupation/9aa2115d-83cb-4db1-af1d-b426c87c2393,conseiller d’insertion et de probation/conseillère d’insertion et de probation,conseiller d'insertion et de probation|conseillère d'insertion et de probation
http://data.europa.eu/esco/occupation/9ab80ce6-504f-474f-bb91-98163e9d45fd,cuisinier diététicien/cuisinière diététicienne,cuisinière diététicienne|cuisinier diététicien
http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072,responsable de l’expérience client,gestionnaire de la satisfaction client|responsable de la satisfaction client|responsable de la relation clientèle|gestionnaire de l’expérience client
http://data.europa.eu/esco/occupation/a001cf0d-b0eb-420a-a110-9408448ba8b8,carrier fendeur de fond/carrière fendeuse de fond,fendeuse de pierre|fendeuse de granit|fendeuse de roches|fendeur de fond/fendeuse de fond|fendeur de fond|fendeuse de fond|fendeur de granit|fendeur de pierre/fendeuse de pierre|fendeur de roches/fendeuse de roches|carrière fendeuse de fond|fendeur de pierre|fendeur de rochers|carrier fendeur de fond|fendeur de granit/fendeuse de granit
http://data.europa.eu/esco/occupation/a02a1117-212f-4a49-b21a-d3b971e00e48,pizzaiolo,cuisinier spécialisé en pizzas|cuisinière des pizzas|cuisinière spécialisée en pizzas|personne qui confectionne les pizzas|cuisinier des pizzas
http://data.europa.eu/esco/occupation/9e285322-2cfa-430f-9b66-41be57d698e2,consultant en affaires publiques/consultante en affaires publiques,conseiller en affaires publiques/conseillère en affaires publiques|conseillère en affaires publiques|consultant en affaires publiques|consultante en affaires publiques|conseiller en affaires publiques|lobbyiste
http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,administrateur de systèmes informatiques/administratrice de systèmes informatiques,administrateur de systèmes TIC|administratrice de systèmes informatiques|administrateur de systèmes informatiques|administrateur de systèmes des technologies de l'information et de la communication|administrateur système|administratrice systèmes|administrateur systèmes|administratrice système
http://data.europa.eu/esco/occupation/9b51a2d2-999a-43a6-a814-63dd30a585fa,inspecteur de l’éducation nationale/inspectrice de l’éducation nationale,inspectrice de l’éducation nationale|inspecteur de l’éducation nationale
http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,second mécanicien/seconde mécanicienne,second mécanicien|seconde mécanicienne
http://data.europa.eu/esco/occupation/9d2aae3e-cbfe-409f-86cc-7cef9cd0435a,superviseur de centre de contacts/superviseuse de centre de contacts,superviseur de centre de contacts|superviseuse de centre de contacts
http://data.europa.eu/esco/occupation/9efbe0de-37c0-4cc2-a1e6-a916eb4ecaa2,artisan papetier/artisane papetière,artisan papetier|artisane papetière
http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890,chef de produit,chef de groupe produits|cheffe de produit|responsable de produit|cheffe de groupe produits|responsable de gamme produits
http://data.europa.eu/esco/occupation/9b35eab1-2adc-4057-a620-181862656a19,agent d’accueil en office de tourisme/agente d’accueil en office de tourisme,employée d’agence touristique|agent d'accueil en office de tourisme|agent d'office touristique|employée d’office de tourisme|employé d’office de tourime|agente d'accueil en office de tourisme|employé d’agence touristique|agente d'office touristique
http://data.europa.eu/esco/occupation/9e657046-67ce-4e16-ab2e-ddb918638910,formateur aux technologies de l'information et de la communication/formatrice aux technologies de l'information et de la communication,enseignante en TIC|formateur aux technologies de l'information et de la communication|formatrice en informatique|formateur aux TIC|enseignante des technologies de l'information et de la communication|enseignant en TIC|formatrice aux TIC|formatrice aux technologies de l'information et de la communication|enseignant des technologies de l'information et de la communication|formateur en informatique
http://data.europa.eu/esco/occupation/9b3c6dd8-4d3b-4a12-8bb8-55bb2e92c3a6,acheteur-décorateur/acheteuse-décoratrice,acheteuse-décoratrice|acheteur-décorateur
http://data.europa.eu/esco/occupation/9cee6106-04cf-401a-ae4c-b4b8652d6915,chef de train,cheffe de train|contrôleuse de train|contrôleur de train|accompagnatrice de train|accompagnateur de train
http://data.europa.eu/esco/occupation/a005f8a2-2d8a-433e-8d89-13575f822fd4,directeur de l'efficacité énergétique/directrice de l'efficacité énergétique,directrice de l'efficacité énergétique|directeur de l'efficacité énergétique|responsable efficacité énergétique|directrice de la politique énergétique|directeur de la politique énergétique
http://data.europa.eu/esco/occupation/9c57263e-a38f-4c45-9265-a3c3e7cc2c5c,brossier/brossière,brossière|brossier
http://data.europa.eu/esco/occupation/9bf4c8ea-e814-4772-ae31-0f29672dc497,capitaine,
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,médecin spécialiste,
http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd,directeur de magasin/directrice de magasin,directrice de magasin|responsable de boutique|directeur de magasin
http://data.europa.eu/esco/occupation/9ebaf3f0-0be0-47b7-b2b1-b3b04130fa81,développeur de jeux numériques/développeuse de jeux numériques,développeur de jeux numériques|développeuse de jeux en ligne|conceptrice de jeux vidéos|développeur de jeux vidéo|développeur de jeux virtuels|développeur de jeux en ligne|conceptrice de jeux numériques|développeuse de jeux numériques|développeuse de jeux sur Internet|développeuse de jeux vidéo|concepteur de jeux vidéos|concepteur de jeux numériques|développeur de jeux sur Internet|développeuse de jeux virtuels
http://data.europa.eu/esco/occupation/9ce12690-c3bf-4135-b7a5-b666bb8c68f5,technicien de levés miniers/technicienne de levés miniers,géomètre minière|géomètre minier|technicienne de levés miniers|technicien de levés miniers
http://data.europa.eu/esco/occupation/9f686e81-c236-42cb-b848-1918eb36e16a,opérateur de lieuse de feuilles de tabac/opératrice de lieuse de feuilles de tabac,préparateur du tabac|opérateur de lieuse de feuilles de tabac|opératrice de lieuse de feuilles de tabac|préparatrice du tabac
http://data.europa.eu/esco/occupation/9e4269d5-e10e-4f49-ac99-65c833f933a2,gouverneur de la banque centrale/gouverneure de la banque centrale,gouverneure de la banque nationale|gouverneur de la banque centrale|gouverneure de la banque centrale|gouverneur de la banque nationale
http://data.europa.eu/esco/occupation/9c3cdf9a-f62f-4d73-bb8d-4cfc85c2d271,marin-pompier/marin-pompière,marin-pompière|pompière-plongeuse|pompier-plongeur|marin-pompier
http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686,responsable de la logistique distribution de déchets et débris,
http://data.europa.eu/esco/occupation/9f12704c-5e6c-47b0-a866-3b92663e6a4b,gestionnaire des ressources matérielles,responsable des ressources matérielles|directeur des ressources matérielles|directrice des ressources matérielles
